bid,1,2,3,4,5,6,7,8,9,10,11,12+13,14,15,16,17,18+30,19,20+28,21+33,22,23,24,25,26+29,27,31,32,34,35,36,37,38,39,40+71,41,42,43,44+47+65,45,46,48,49+69,50+53,51,52,54,55,56,57,58,59+62+75,60,61+70+74+76,63,64,66,67,68,72,73,77,78,79,80,81,82,83,84,85+116,86+97+109+119,87+125,88,89,90+101+113,91,92,93+100,94,95,96,98,99,102,103,104,105,106,107,108+124,110,111,112,114,115,117,118,120,121,122,123,126,127,128+166,129+138+163,130,131,132,133,134,135+151,136,137,139+140,141,142,143,144,145,146,147+149,148,150,152,153+168,154,155,156+157,158,159,160,161,162,164,165,167,169,170,171+173,172,174,175,176,177,178,179,180+193,181,182,183,184,185,186,187,188,189,190,191,192,194,195,196,197,198+199,200,201,202,203,205,206,207,208,209
BF03,6.862568687,1.498195483,8.387625556,3.45586119,0.824605522,4.004188179,1.313956654,15.39393448,1.467771158,0.285939242,2.565059444,2.882651519,0.000783265,8.901156049,3.710173546,2.969691137,6.772533912,0.547123899,11.6381684,7.986788334,5.038409622,0.002262045,0.087733517,0.933628817,2.047840689,0.508899236,13.77109659,2.545652711,0.032098572,0.196730094,0.00100464,2.603150417,0.088096645,0.002177889,12.30365502,2.091463613,6.422821702,0.847216021,54.00156736,3.13641245,1.137041255,4.64358906,30.0590198,3.59107983,0.569384932,152.6410595,0.017324026,0.155477102,9.823124022,0.01241954,0.002389978,1.363640419,5.801719374,117.7566099,1.524651423,22.62895427,27.68726788,0.366674295,0.007525543,0.074008861,0.197532544,0.507387571,0.002293534,0.003142528,0.001822106,0.008243717,12.49444825,6.616120261,45.19274116,15.34327715,34.80981427,51.81107916,0.168164957,1.683701297,151.8005958,20.18669346,32.72760895,0.770827158,0.608956976,181.8152467,1.035305625,0.100693652,55.96454044,4.373228969,0.87045772,0.001582934,18.01915817,0.005428917,3.490075602,3.005145032,106.8396824,0.004221366,0.034584973,1.323320524,0.642269614,2.800998103,56.93449016,0.004937982,0.001628396,0.742454568,1.015062733,0.002201437,0.006500843,3.443050594,32.21875349,2.564451685,1.593488656,20.25599309,0.752605694,5.068252046,21.18355249,15.1221483,2.882786713,1.980984721,6.341291736,0.009742943,0.241287489,4.408590545,0.088206935,5.154175759,47.23451308,0.05845786,0.139936635,0.193380576,28.95894933,0.665776211,0.000564981,1.471437639,3.703976896,0.001491611,0.004298175,0.001506265,0.008087993,1.744197344,0.001714938,0.647990314,0.002137598,0.328329798,0.475119671,0.105134123,1.140505447,0.112144082,0.512259945,0.640670888,0.361928192,1.301431931,0.908326892,0.02068361,0.022533621,0.994133213,0.048693556,0.121395027,0.00154831,1.567608393,0.029068663,0.00465561,0.094411436,0.012969593,0.001227357,0.028221143,0.006557464,0.060378975,0.003284326,0.190829145,0.007056539,0.016367785,0.027033201,0.085752038,0.004569978,0.034078831,0.029676147,0.041403716,0.024872051
BF24,41.59734066,4.545955034,24.36331945,14.31045979,1.774509791,8.769022325,3.426682117,27.69950406,3.959912558,1.173413516,1.230474311,3.457504944,0.001101106,8.990650577,2.530343651,2.35823595,5.077715182,0.58195468,5.529398385,4.22171202,2.538619419,0.001274958,0.165283651,0.696376732,1.145619759,0.408957921,5.868328844,1.453141927,0.002609206,0.15023256,0.001293659,0.002726682,0.002428795,0.00138527,4.260337509,0.749278965,2.180938646,0.218822399,19.97762678,1.235491078,0.371558224,1.379697494,9.550091999,1.420556804,0.120349598,53.39435173,0.008045578,0.05794667,4.016211363,0.014420715,0.003482652,0.418507785,2.383751924,46.21957566,0.543757807,7.790796281,11.68760592,0.053053104,0.006606703,0.003409722,0.068821549,0.162535232,0.004134674,0.253587381,0.003061995,0.008808879,10.23993508,5.250139965,27.79862064,10.73301531,25.96179623,35.75553423,0.035398759,1.006707589,99.17864601,10.20462333,21.63643232,0.359676639,0.190426134,94.35602396,0.535924429,0.028603991,35.41325004,1.81508387,0.402550448,0.005034626,20.52544306,0.030243053,3.451912972,2.96774899,74.90379959,0.005865657,0.019680193,1.370264123,0.053120033,1.625955749,57.69177743,0.014497351,0.00177678,0.655814263,1.026097555,0.008758841,0.011522625,5.331812526,43.18682562,3.425788589,1.603225919,20.20535682,0.742146323,4.733867254,17.28976227,10.65221773,3.786603147,1.655176629,7.442263148,0.016944666,0.101533412,3.599066724,0.036987256,5.567721134,42.91224443,0.029297894,0.098404517,0.146214165,32.88481256,0.522943112,0.001263269,3.191170299,4.83608843,0.001749423,0.005750935,0.001588085,0.08956242,2.459385355,0.00260384,1.150863655,0.012703289,1.372965643,0.781596771,0.079142055,1.851466076,0.163931103,0.577690347,1.171420236,0.581698697,1.508792261,2.209981389,0.114397825,0.021813723,1.372611448,0.051541625,0.11497515,0.003432005,2.277812464,0.016554738,0.009414838,0.337684463,0.018752544,0.009219192,0.136869107,0.046435572,0.096453409,0.005734557,0.216317788,0.002932872,0.042384518,0.018836428,0.198776228,0.010062757,0.005678189,0.023655098,0.00324868,0.004733304
BRT21,6.858171851,0.819423228,4.219019135,32.45840729,1.672696649,14.36445426,3.344512486,61.6810064,5.296813891,1.533483497,3.94616662,1.278837405,0.000835516,6.24120722,8.902198917,13.11015808,27.56910945,4.624130757,8.773724281,4.98140133,2.208303367,0.027594483,0.475897329,0.977211309,2.022565834,1.638514749,8.62086217,5.66191201,0.058945194,0.000883623,0.001149532,0.002580448,0.002349321,0.001118324,0.375678258,0.189244667,0.314887426,0.08189663,1.191119337,0.844429711,0.269838181,0.518705077,1.029633686,0.860706005,0.274986436,2.041161166,0.034465831,0.002354815,0.083993797,0.00055957,0.000571942,0.124418096,0.057775655,0.488105965,0.018820791,0.388086932,0.197028179,0.001049995,0.000541277,0.000553697,0.002984368,0.00261652,0.002667467,0.000597708,0.000486371,0.002206296,0.005012463,0.006572925,0.068725044,0.001861692,0.052545979,0.06134369,0.00095129,0.002007465,0.274665083,0.031011296,0.049846418,0.00238333,0.004483857,0.472655541,0.004964934,0.001013791,0.068707032,0.003212056,0.00556666,0.001475996,0.006683358,0.000626568,0.003061113,0.000581603,0.125305174,0.005294746,0.004521026,0.000556611,0.004097872,0.002745825,0.063224502,0.001164174,0.000519354,0.003845435,0.001742792,0.000693788,0.001326171,0.014004491,0.064181007,0.012980775,0.001996228,0.042924179,0.002161479,0.012116103,0.112022171,0.061843272,0.009991522,0.012808103,0.029219151,0.001054637,0.003929339,0.01820415,0.002025722,0.006303019,0.141119724,0.003696012,0.003949315,0.001366772,0.073081388,0.003293965,0.003096396,0.006888202,0.014747973,0.003074164,0.003075503,0.002561594,0.00219759,0.004339452,0.004882554,0.002632176,0.001335502,0.001730289,0.009292558,0.004155076,0.007211953,0.001047601,0.005963888,0.001955168,0.005952041,0.018853553,0.012971742,0.003035691,0.001466283,0.00455504,0.015019823,0.00246671,0.001087405,0.017794455,0.0042917,0.004421079,0.001385331,0.005982004,0.004248764,0.003897717,0.003021918,0.001257987,0.005102583,0.003689797,0.001687843,0.004059115,0.006762052,0.002705766,0.001910167,0.002969723,0.002116672,0.004535626,0.023702583
GMU26,9012.501421,579.8224006,2875.608821,1390.099293,85.96370751,467.3883629,214.629186,1503.485888,242.5259486,104.4981757,7.962054913,87.01189597,0.033787862,231.8781088,169.5154005,196.3491312,429.7871796,62.9205424,324.1292827,213.7156296,120.7258493,0.789791944,7.837635446,30.06242857,64.82417415,27.3038783,310.5138307,104.0837953,1.39742151,3.377450864,0.008467335,54.44572564,0.01608303,0.015581233,87.12828568,24.8701121,56.80852389,12.67996088,257.8195946,49.86139844,17.16087198,58.04865047,169.9916904,53.06892146,9.933009873,565.8347289,0.812511647,4.637897708,57.26508617,1.032618657,0.112344149,22.02730004,33.38019585,311.3345532,6.006875035,100.7012172,120.8388269,6.807867392,0.283055572,1.232237963,0.333021687,6.976840392,0.022771402,0.904011685,0.017199273,0.172058746,26.08459247,19.67863632,87.36785545,30.22539285,59.91217287,129.0357879,0.484186445,5.097154196,878.7282517,40.10372829,123.8093405,2.626135319,2.888493019,1209.454661,8.478997352,0.445718001,94.56753137,15.95114571,3.08510043,0.053771868,56.87297782,0.733329867,10.59965363,8.543844628,362.9326932,0.024140283,2.676989089,2.858648429,2.820500527,4.147880599,146.7172157,0.765879304,0.027076348,2.242424681,1.976262988,0.047110647,0.008585488,60.5653098,944.0968256,33.46133009,11.68238442,514.1758391,18.02163964,126.5761614,2443.947322,1085.205733,13.51787969,8.775100814,378.7008433,0.197579709,1.582624594,274.9177122,2.696951798,193.5012229,3293.81085,0.704920778,2.556290223,5.837527643,1522.819377,6.970586192,0.054115553,22.37446981,66.61300734,7.419750483,0.922407411,0.117471195,1.114999367,61.50385336,0.256890405,11.68231623,0.045394265,53.89374421,75.46458627,24.74156213,504.2390042,26.91975187,203.0863584,218.3136747,186.8696341,997.0709399,295.1033677,1.013789456,2.377816886,292.7137881,1.627827034,77.76839382,0.285720285,995.5519949,1.418633327,0.558889401,10.95787086,3.391407738,0.004770439,7.586167849,9.730588727,24.61363527,7.814842598,78.6871246,34.19383321,42.70421917,86.05877989,34.86752988,0.290699669,1.766407784,1.707849509,3.633436036,0.094214478
GMU27,5.002870946,0.293556885,1.449268653,4.371350096,0.217987005,1.7390204,0.392415057,7.326203487,0.590675193,0.217323398,0.231365663,0.359676697,0.000599223,1.87725231,3.561778225,3.477564222,7.53817492,1.008827806,7.038833106,4.918292215,2.781545104,0.01382418,0.123038748,0.62213811,1.368696608,0.505142473,6.892917711,2.056952171,0.027865972,0.000566392,0.000115924,1.064906827,0.000151196,0.000172604,2.204944957,0.605734019,1.493502277,0.35330632,7.743301287,1.223354401,0.451503752,1.440706291,4.824534004,1.272864066,0.232253584,17.98876194,0.018198986,0.057003805,1.109362176,0.015686709,0.001661774,0.464554385,0.665864181,8.324410872,0.156977847,2.770273418,2.822204365,0.105869699,0.00497043,0.015470061,0.015046335,0.00076643,0.000164982,0.020221909,0.000454136,0.000366897,0.488140545,0.341273164,2.651627991,0.62457655,1.518575339,2.481881168,0.011217655,0.102695842,8.000390167,1.367688531,1.714281274,0.072371777,0.057744791,12.40690908,0.139473151,0.020540251,2.575882706,0.295276381,0.074371369,0.000944454,1.009327415,0.000324901,0.142932715,0.111817198,4.678982536,0.000192248,0.003809951,0.048466862,0.014619497,0.10143967,2.194207066,0.000202257,0.0000783,0.03140119,0.031912352,0.000496069,0.000252936,1.141271821,5.093321185,0.296721765,0.090611979,1.536182487,0.050144787,0.353602719,1.99593669,1.457422143,0.278072527,0.103186203,0.671532527,0.000156128,0.019291505,0.317731307,0.008248049,0.409252707,3.679614403,0.004538403,0.011408314,0.015606373,2.527478017,0.040269551,0.000673888,1.139573073,0.493574849,0.008121805,0.002280737,0.000224993,0.021644422,0.287129237,0.000164922,0.271858898,0.000045,0.692627012,0.188886833,0.088546729,0.381146714,0.017707264,0.06899418,0.216667571,0.065702403,0.259961647,0.823906454,0.015895203,0.009596333,0.198787784,0.006970185,0.02867245,0.000485916,0.374844578,0.004730079,0.025770737,0.100160999,0.023228828,0.0000396,0.018983274,0.014812367,0.019126879,0.002615243,0.031799543,0.007340504,0.008118388,0.017149087,0.021523275,0.000324012,0.000348514,0.000114843,0.001293776,0.000149102
NC26,0.482984377,0.194950331,0.932007303,1.456731985,0.22316444,1.794637063,0.243017871,10.02590768,0.383712153,0.057067412,9.802478148,1.434118161,0.000655961,11.24089863,17.98539574,12.06247449,30.49006972,1.704895695,94.90384394,63.37908458,41.25410869,0.04286346,0.430613946,5.696132549,12.61116859,2.328068743,103.7924263,12.39400721,0.186330948,1.032169059,0.007461261,28.4846634,0.016769904,0.016806723,122.8041845,15.09205819,63.95612601,9.729622118,681.7934643,24.55525593,11.19253186,41.66444972,332.0233159,38.82439183,4.369860614,2017.590995,0.138702725,1.235868235,101.9093047,0.420915915,0.054663203,13.34833478,50.20200619,1168.079751,12.21195196,222.771268,290.4317876,3.54474417,0.06128212,0.655492647,4.052416784,5.278050061,0.013952229,0.03426646,0.014921874,0.011303874,92.51937144,69.23437817,520.81941,125.1190608,334.1333926,458.6951349,1.868841826,14.07296852,1609.773207,225.0085767,331.0107791,5.530318333,6.778824181,2119.469572,12.96022188,2.398955185,481.1274366,34.33458885,8.964257024,0.012937015,104.5937309,0.054927819,26.56784126,22.21742394,1081.998423,0.017299728,0.160962972,8.606251305,4.678950231,26.51014793,435.2413887,0.016902969,0.004287584,4.358150843,6.239298394,0.00462505,0.00678432,18.68718721,260.8455488,17.85493376,13.60719121,191.4443505,7.138759063,56.80146634,309.1064891,210.1665386,20.28916491,18.48256255,65.30365821,0.080357645,1.751232416,53.373209,1.138008577,51.83108157,613.0560834,0.696808501,1.618201837,2.211726253,302.1920967,7.291910405,0.034528142,5.821851039,26.9892222,0.106273974,0.103307455,0.016392473,0.058719922,14.38687737,0.019087706,3.391578508,0.000832512,2.121954142,4.055632749,0.968609582,14.43475891,1.475823547,9.240150052,7.225132593,6.585957874,30.4840444,8.719542405,0.285494251,0.271808458,13.99193626,0.154687155,2.21471712,0.016625157,26.49886597,0.129234865,0.006239606,0.4554568,0.160857296,0.008188185,0.128055294,0.155334375,0.341117418,0.190687998,0.840723597,0.467457756,0.754844357,1.31952854,0.473355235,0.002505519,0.004084031,0.04231268,0.052082932,0.092157549
NC27,1.145718242,0.431288638,2.070074011,3.090640427,0.380217111,2.839863828,0.570746752,13.05289348,0.870507133,0.162459752,10.66032441,1.375593251,0.000922501,7.27976271,13.49800081,10.38858031,32.06971163,1.782146904,63.57281458,36.42426782,22.69639261,0.030418793,0.288774593,5.451943978,10.13085631,1.846850229,219.9020941,9.707048926,0.14062158,2.041703342,0.010563416,42.98944479,0.114092096,0.015467065,1163.014943,24.27409527,556.9891124,38.60058451,9088.664582,73.86124375,40.46950412,216.5467841,4248.416693,336.572642,18.2241225,28507.29743,0.192122662,1.340333839,1923.37958,0.054138122,0.091682532,62.42932386,741.4894937,25670.45529,179.1254573,2871.710244,5329.105597,3.736878109,0.096193495,3.98027695,15.45855102,45.98422011,0.077786776,0.390732902,0.166499224,0.033042198,4187.80271,1829.469583,14064.14283,5113.87681,10844.04581,15184.12995,45.32549946,355.2016614,43629.33926,5563.741085,8929.341015,117.5736217,124.5594675,43343.76111,211.23093,21.81685359,14895.12569,745.462002,166.9597843,0.424563948,7459.064381,0.316714268,1326.286719,1032.383703,40488.64817,0.479374532,13.95444342,509.172642,1717.684706,859.0487085,22350.29499,0.539124468,0.079586011,281.8105033,315.5794662,0.129320333,0.202491802,1321.276958,11035.80414,767.0438438,459.3178673,6248.915283,207.7077399,1681.183447,5753.655425,3787.838695,947.6906649,591.4625617,1853.17528,8.114457752,73.75951793,1089.274643,20.57801039,1530.02886,14046.45291,16.14002897,33.33578621,45.42955558,8562.28998,189.2305246,0.179822139,626.3761704,1206.391023,3.447649314,1.479579924,0.611318673,18.95644836,556.0379797,0.19070122,218.8237937,0.02354588,129.8530636,121.548708,27.88785133,237.2783915,20.80158923,100.0976091,142.8853149,63.33670488,244.5439902,224.1627636,14.16194707,5.047119488,199.3101268,1.65897376,19.42949325,1.026282662,263.3368736,1.565098074,2.951996861,21.20159375,6.20326598,0.003664303,1.455000475,1.44810015,2.572231667,0.742966505,4.606350904,1.615999344,1.947887133,2.796003423,2.804373828,0.08102546,0.041699771,0.055775458,0.136080898,0.081231298
NC28,0.045271698,0.009368986,0.055027838,0.096250126,0.006623571,0.074613065,0.011135101,0.382794885,0.01950787,0.004048697,0.224548227,0.035153412,0.000351696,0.27455644,0.720380176,0.568706863,1.42087463,0.098297671,2.971497588,2.002697806,1.299143574,0.001978323,0.017149231,0.191004448,0.440039567,0.093029149,3.619192639,0.498896581,0.006683685,0.00031963,0.000122414,0.003660528,0.00032252,0.00016831,4.812867982,0.493281064,2.5839414,0.054831026,27.04696134,0.843904043,0.40243848,1.593782275,13.64919524,1.684231034,0.288925051,79.98577289,0.007323318,0.063753224,3.925939736,0.01638436,0.000386909,0.48098251,1.932759768,49.3476958,0.471167443,8.596517082,11.12289416,0.122159413,0.011383916,0.026441762,0.01200807,0.222517316,0.000312067,0.119228039,0.000170309,0.000320703,4.481535332,3.525723846,22.29450235,6.096908785,14.97528454,20.97513041,0.161230144,0.580325982,71.4068439,10.39139529,14.58841679,0.316249013,0.277394685,86.55961509,0.550483983,0.115089216,21.62419125,1.475345071,0.397638814,0.001514864,6.944457897,0.000938701,1.408269302,1.117293948,50.7354626,0.000735288,0.004838302,0.480584481,0.309569791,1.096068018,23.38792448,0.000639538,0.0000627,0.259196236,0.306957742,0.000131106,0.000513295,1.756037993,18.8343852,1.227175998,0.738758683,11.94447448,0.374591802,3.15566587,14.8053995,9.685292301,1.326053567,0.923547246,4.102348502,0.003672421,0.038956015,2.560031564,0.046726316,2.968792642,30.90758287,0.029051405,0.070161456,0.093524938,17.36249758,0.319690731,0.000749917,0.687245836,1.890077862,0.000591537,0.002072026,0.000675398,0.013148709,1.043156215,0.000272792,0.296035032,0.0000553,0.385192498,0.433571534,0.121858955,1.402761817,0.107292203,0.546364522,0.723769573,0.454889356,1.778235846,1.219769016,0.025007468,0.011848647,1.060267146,0.003941946,0.174632875,0.001656903,2.0732541,0.003970123,0.004935866,0.075294682,0.022432156,0.00000711,0.030516376,0.033011694,0.073353306,0.019656046,0.209601559,0.057241375,0.075177497,0.140474526,0.121079096,0.001128777,0.015630779,0.004943894,0.020049362,0.001822983
OG12,3.281028541,0.553697953,2.136046997,6.282829867,0.418422301,2.617898347,0.661757605,10.1017451,0.947776084,0.368837297,14.21293004,0.692132434,0.000693082,2.131196248,4.188759404,4.3220406,10.33188588,1.422540896,5.891075565,3.78366605,2.180488833,0.001256203,0.12429411,0.544917882,1.17963722,0.62146688,7.409971053,2.467799118,0.000869068,0.058708729,0.002904179,0.931763935,0.03607199,0.002871934,3.371215473,0.454634614,2.136364146,0.304031259,27.71370804,1.741534544,0.673433466,1.629558193,17.04192687,4.134521672,0.341949669,113.9960636,0.037884935,0.001461365,1.593041794,0.017344223,0.000394592,0.44623258,0.72968767,22.58045233,0.254415942,6.84473337,4.711180625,0.07895694,0.000880369,0.000726424,0.00571669,0.002546424,0.00090965,0.041885634,0.000758897,0.001174081,1.271212386,1.170356674,12.59939467,1.933767253,5.597032188,8.216907551,0.009121148,0.360241005,32.70285244,5.990115667,7.45785866,0.273394125,0.245784243,68.26174802,0.736505746,0.00578757,10.14490886,1.246580552,0.406018245,0.006722178,1.443694756,0.001251125,0.332945169,0.296616555,17.5965756,0.000690811,0.002725392,0.101453872,0.016687466,0.590912378,5.478452428,0.000575411,0.000370905,0.053378689,0.082794316,0.001163802,0.0010544,0.284870663,3.019043251,0.210548762,0.1621509,2.331737966,0.083774318,0.638920115,3.576239389,3.506997147,0.244091096,0.218447766,0.665958791,0.000864473,0.001156632,0.63979946,0.016154331,0.570967063,7.089986273,0.01535724,0.037276182,0.042117895,3.201740777,0.118644935,0.000229419,0.002104881,0.312247397,0.000590634,0.000606267,0.000795519,0.000863007,0.154163247,0.000486449,0.001000286,0.000655773,0.001441125,0.034271136,0.002515371,0.166396386,0.000929839,0.085873364,0.075921938,0.058301232,0.286086182,0.178264548,0.001838345,0.002571034,0.168526223,0.004147926,0.023225285,0.000299641,0.303734798,0.003869975,0.001873737,0.000943174,0.001263131,0.000656855,0.001547449,0.001835527,0.001212972,0.001732389,0.059057595,0.001007945,0.0198162,0.036815038,0.002955029,0.002414446,0.00484173,0.002159216,0.016375117,0.12046445
