bid,sid,1,2,3,4,5,6,7,8,9,10,11,12+13,14,15,16,17,18+30,19,20+28,21+33,22,23,24,25,26+29,27,31,32,34,35,36,37,38,39,40+71,41,42,43,44+47+65,45,46,48,49+69,50+53,51,52,54,55,56,57,58,59+62+75,60,61+70+74+76,63,64,66,67,68,72,73,77,78,79,80,81,82,83,84,85+116,86+97+109+119,87+125,88,89,90+101+113,91,92,93+100,94,95,96,98,99,102,103,104,105,106,107,108+124,110,111,112,114,115,117,118,120,121,122,123,126,127,128+166,129+138+163,130,131,132,133,134,135+151,136,137,139+140,141,142,143,144,145,146,147+149,148,150,152,153+168,154,155,156+157,158,159,160,161,162,164,165,167,169,170,171+173,172,174,175,176,177,178,179,180+193,181,182,183,184,185,186,187,188,189,190,191,192,194,195,196,197,198+199,200,201,202,203,205,206,207,208,209
OG01,S065,2.478817342,0.425080055,1.764184363,4.427359898,0.429095708,2.503486076,0.580166426,10.50144561,0.846247549,0.240298986,37.57494962,1.01991518,0.060834884,4.029524024,6.474472773,5.752704425,13.52041689,1.414846036,13.52020211,9.157256363,5.550599009,0.028496018,0.162087708,1.210511164,2.500272405,0.880107972,15.83502022,3.847367608,0.059531273,0.542383538,0.000954677,2.966281232,0.0102125,0.000983222,8.830499958,1.141362226,5.696767098,0.957512318,67.30404248,3.102393505,1.254983692,3.924625239,37.30745406,6.129144909,0.565171426,242.2262618,0.035972859,0.004579891,5.615308973,0.029497351,0.001978625,1.190094051,2.717419186,74.34313583,0.808944684,18.33547259,16.05618455,0.280738242,0.040896524,0.063477651,0.00090953,0.620910788,0.001738911,0.002119152,0.002012782,0.004183392,6.531353993,3.560128825,45.01986143,8.440957133,20.06245604,43.00473773,0.054057268,1.072100402,128.1571835,21.48154289,28.81541467,0.777623966,0.709998984,221.1275203,1.806765436,0.007719201,39.50382957,3.968636518,1.114542025,0.017605083,8.252186601,0.000946508,1.697242083,1.487414733,83.3305,0.001402654,0.003283987,0.558337432,0.001387159,1.753524638,28.29479747,0.002083016,0.000187547,0.35248071,0.342123247,0.003102831,0.002452362,1.747339055,17.42894036,1.306655021,0.782259921,11.92731668,0.368264735,3.136156093,14.83127481,13.2231894,1.495740771,0.971681901,3.399065007,0.000651519,0.001076737,2.591492091,0.052464264,2.813804044,31.61817671,0.044016177,0.113847852,0.15066852,15.30538742,0.409410321,0.133403797,0.764038461,1.671185461,0.00041792,0.002355564,0.000783118,0.002173436,0.914658015,0.000173871,0.318278235,0.000476002,0.303706127,0.302447746,0.104121905,0.796799646,0.075132884,0.363804124,0.429931818,0.265159778,1.037888385,0.771714434,0.002447663,0.000626833,0.67484103,0.067411357,0.080732144,0.000155211,1.138388852,0.00659642,0.001267801,0.047747798,0.001524842,0.000621583,0.001535786,0.002430463,0.041056429,0.000953569,0.091565207,0.000892159,0.041641556,0.074331893,0.06855092,0.000809625,0.001758927,0.000764103,0.000374759,0.044975578
OG02,S085,0.370525748,0.107099269,0.414985006,0.700014527,0.073216575,0.50499543,0.132599199,2.24399524,0.157350126,0.035744339,6.87751771,0.187149258,0.000753917,0.962141205,1.339143659,1.1966777,2.589545475,0.255731855,3.493375309,2.26728779,1.379268717,0.000821139,0.041919576,0.325630457,0.59876426,0.190889812,3.436737834,0.817044757,0.000499362,0.067874239,0.001479026,0.620814378,0.00121806,0.00190176,1.017406404,0.227350138,0.668981977,0.102775753,5.468099893,0.535458803,0.188569177,0.561073309,3.199848443,0.714104103,0.073875911,18.38798654,0.0003501,0.001083641,0.591262886,0.00062775,0.000489969,0.179701801,0.339266772,5.340267282,0.085654669,1.572149768,1.494466327,0.034331317,0.00026979,0.000313175,0.000639304,0.001228954,0.000890142,0.00049523,0.00048928,0.000739804,0.29458416,0.23224057,2.4537216,0.428771483,1.064233586,1.820862507,0.004283101,0.078615348,6.573670197,1.279169173,1.544924555,0.065763084,0.059648104,12.14438516,0.125848112,0.002125579,2.087943434,0.250898524,0.080312517,0.000284161,0.341205648,0.000636081,0.071266934,0.058464809,3.624158409,0.000916588,0.001168586,0.022851483,0.001168674,0.097746494,1.186389558,0.00119126,0.000170034,0.020949635,0.025708392,0.001033148,0.001428158,0.064687344,0.598294491,0.053051604,0.036486485,0.452160693,0.001164565,0.132656808,0.681413759,0.626791996,0.062401272,0.049959386,0.149089888,0.000373998,0.00054516,0.114721812,0.000190229,0.108809935,1.334500619,0.000202961,0.000120847,0.000265915,0.622241099,0.020274231,0.000124419,0.000945098,0.065510232,0.001054869,0.000503538,0.000271336,0.001206899,0.033494124,0.000504591,0.000985832,0.000772578,0.000430554,0.000893022,0.001223879,0.001439206,0.000563126,0.021924115,0.000919442,0.000507795,0.058092825,0.001225359,0.000691392,0.000826287,0.000925633,0.00634046,0.000712638,0.000438425,0.060643913,0.000433324,0.000220379,0.000372064,0.000287148,0.000501653,0.000926847,0.000735996,0.000598176,0.000149967,0.00069179,0.00015431,0.000196726,0.000317293,0.000613695,0.000601855,0.00147072,0.000851869,0.00139268,0.001193522
OG03,S087,0.493709386,0.117481417,0.481486109,0.735515109,0.092932452,0.539327097,0.137514675,2.439179099,0.173897215,0.044818423,10.88008147,0.301621249,0.00078776,1.158613582,1.398372048,1.206908142,2.692109496,0.244325142,3.368760409,2.254227188,1.446748303,0.000495192,0.046451968,0.307681129,0.600547159,0.19243514,3.619582488,0.834774029,0.000717006,0.085393132,0.000670627,0.684595349,0.000617275,0.000624144,1.417073388,0.243474058,0.905738636,0.105193051,9.068363514,0.631261382,0.230662673,0.658129018,5.137274826,1.015437309,0.087659303,33.15632896,0.009397775,0.001276518,0.920245032,0.000206349,0.000842469,0.206463295,0.471873801,9.56582802,0.109315285,2.60238155,2.390206085,0.053931104,0.000516703,0.000489434,0.001007644,0.001542249,0.00076311,0.001369017,0.000266267,0.001034362,0.668846541,0.465681721,4.820330332,0.964505422,2.045332132,3.877479543,1.176706685,0.127160587,12.38705796,1.369782385,2.819080901,0.086332636,0.080581893,23.05246061,0.209413204,0.004782224,3.896050781,0.394740003,0.125150243,0.000416693,0.729214421,0.001002836,0.174197574,0.144205724,7.825866869,0.00014917,0.001647103,0.055937123,0.003125343,0.168102849,2.473639588,0.000166608,0.000259426,0.022281205,0.040566717,0.000542949,0.000866405,0.121397883,1.246348036,0.105856947,0.089410494,0.950683357,0.030832151,0.265333625,1.309216239,1.218488822,0.126532651,0.093142828,0.274985133,0.000318269,0.013082709,0.235370126,0.003723311,0.222741198,2.615097823,0.000690871,0.011106655,0.016123228,1.153686866,0.042066717,0.004658678,0.043363504,0.121260337,0.000658301,0.000795796,0.000404082,0.000641912,0.069861738,0.000245373,0.002194134,0.000931396,0.001463694,0.00379485,0.001430222,0.060046304,0.000717892,0.033999781,0.02474508,0.016111922,0.092074927,0.042090714,0.001292734,0.001003218,0.046709436,0.008152117,0.008963821,0.000447136,0.083136778,7.37E-05,0.000561893,0.000790534,0.000894829,0.000852699,0.000300145,0.000343065,0.000218266,0.000266996,0.000454704,0.00015331,0.000197143,0.000311174,0.000438329,0.0006021,0.000419946,0.000243241,0.000357897,0.035371505
OG04,S074,0.864169991,0.080829196,0.261705323,0.729098758,0.034169516,0.187973833,0.058759422,0.672896851,0.08134394,0.043539397,0.853776424,0.044812809,0.000228318,0.099035085,0.215942926,0.222384835,0.545005749,0.101583042,0.262837053,0.175467043,0.110527525,0.000351061,0.01145765,0.027453824,0.056191072,0.035602049,0.305780449,0.124412429,0.00017791,0.000278307,0.000249602,0.000701787,0.000229745,0.00038717,0.107981009,0.006050825,0.083715775,0.007278476,0.763723759,0.070966829,0.029183529,0.062052918,0.482869933,0.178104313,0.029709636,3.095008037,0.00082059,0.001121472,0.071248808,0.000179085,0.00017952,0.026906901,0.030126382,0.59549587,0.000543393,0.181319794,0.137862266,0.000496996,0.000515584,0.000695282,0.000464422,0.000777346,0.000206195,0.000694035,0.00047154,0.000424263,0.057372945,0.027569229,0.322389845,0.059782391,0.126316939,0.296391595,0.093384579,0.002510645,0.828837833,0.093639665,0.206499141,0.002168233,0.000303338,1.676083202,0.017793706,0.000673279,0.261447832,0.002520335,0.013301223,0.000315029,0.092078972,0.000940236,0.008336636,0.0084826,0.583275391,0.000203231,0.000555226,0.000791682,0.002591251,0.013923939,0.245713729,0.000440222,0.000188505,0.000870951,0.004823256,0.000458151,0.000226185,0.022006723,0.20556064,0.012679502,0.000526777,0.095140063,0.000837874,0.032870215,0.114722579,0.09186137,0.018007761,9.89E-05,0.045417539,0.000807246,0.001176685,0.020259647,6.84E-05,0.026074741,0.237775268,0.000109519,0.000130419,0.000143489,0.154053903,0.005654423,0.000201411,0.001274949,0.024543285,0.000379475,0.000388159,0.000805278,0.000732655,0.007884232,0.000311177,0.00073656,0.000416887,0.000760446,0.00110408,0.000486364,0.00707118,0.000596756,0.006942264,0.001299136,0.000717494,0.009130367,0.00064927,0.001318829,0.00637962,0.009809123,0.007925113,0.000453119,0.000464609,0.009554766,0.004959384,0.000934161,0.00088714,0.000304297,0.001063225,0.000455066,0.000436901,0.000267262,0.000212381,0.001130556,0.000351966,0.000286204,0.000635215,0.000258962,0.000324663,0.001065897,0.001080428,0.000908404,0.001149239
OG05,S061,0.718552726,0.15159097,0.638606891,1.169356781,0.140655644,0.79592066,0.183910164,3.426075412,0.244611147,0.074029459,10.5315288,0.460173382,0.01389267,1.895736105,2.462365623,1.986985683,4.528325245,0.426975468,6.580340873,4.546322789,2.98458942,0.005931624,0.060965963,0.494285325,1.038522695,0.329403745,7.339198548,1.498188297,0.021244202,0.144196446,0.002280019,1.944414757,0.039017978,0.005610963,4.528210495,0.647883072,2.950761678,0.476380215,28.62980913,1.525467735,0.590599813,1.984561139,15.954484,2.481031844,0.174344474,94.93929661,0.016945858,0.110000708,3.430382754,0.040267758,0.002524054,0.647957316,1.860538635,37.58792546,0.45610555,8.463235371,9.455608941,0.192667925,0.010045788,0.037107553,0.002645218,0.329491965,0.005334053,0.14128937,0.00309273,0.002469181,2.557850346,1.604859894,17.00181111,3.774967275,7.968848859,15.64513838,3.179020511,0.414787317,46.97541209,5.043086424,10.10073828,0.288496623,0.254149481,76.3345369,0.607096287,0.001941898,15.00486628,1.385576654,0.407546834,0.000396006,2.996730872,0.000692611,0.696417102,0.558431331,32.51951224,0.000472211,0.001455576,0.232826795,0.005259505,0.516780468,11.05713341,0.000642112,0.000783415,0.119673095,0.192188734,0.000807626,0.000649885,0.466599966,5.018372564,0.378917085,0.290581985,3.592535398,0.117054908,1.022358838,4.865760538,3.963292028,0.502579333,0.359190586,1.000610917,0.000791657,0.0035241,0.894404765,0.016116434,0.899193096,10.16501998,0.00048311,0.040550206,0.048382987,4.809794485,0.148323177,0.004836356,0.001723816,0.501948639,0.000267717,0.001048462,0.000280354,0.000317286,0.223349865,0.000236221,0.070296899,0.000872779,0.035541061,0.052743307,0.008291423,0.169094404,0.00117385,0.098467372,0.084330412,0.061534805,0.30314899,0.116475791,0.001037682,0.000393695,0.163815017,0.003998945,0.023055163,0.000511789,0.268481307,0.002023335,0.000367509,0.000387789,0.000957709,0.000334627,0.001693129,0.000831112,0.000289482,0.000519529,0.019193632,0.000773429,0.011145341,0.022990825,0.00080028,0.000448269,0.000634154,0.000734628,0.018135233,0.071762549
OG06,S062,0.879312993,0.094888519,0.274658017,0.760297738,0.035547082,0.195319661,0.058773336,0.723961421,0.086012481,0.048804137,1.217856553,0.049404145,0.006367528,0.110622246,0.232577848,0.257019162,0.624156812,0.11417556,0.29145901,0.18525354,0.098022707,0.000151748,0.013749092,0.034274195,0.064085843,0.037950678,0.339265244,0.145059346,0.000153805,0.0001604,0.000143856,0.043000032,0.000331028,0.000167356,0.120617144,0.018934695,0.071425926,0.000788412,0.88977496,0.091699297,0.032580202,0.063057669,0.560319145,0.209299539,0.014527781,3.530812168,0.005925809,0.001943664,0.05726328,0.000310379,0.000622265,0.018453072,0.018111436,0.66832678,0.011458254,0.222229449,0.130929481,0.000287121,0.000893578,0.000753137,0.000402453,0.000673624,0.00071473,0.000902144,0.000408622,0.000735306,0.049285762,0.058117705,0.397154692,0.076092394,0.172813439,0.301616001,0.125048128,0.008482004,0.948698017,0.098281782,0.22157989,0.000474781,0.013284456,1.96482165,0.026211565,0.000589716,0.29718658,0.000602052,0.014741263,0.001379649,0.090023584,0.00041177,0.018420806,0.012954504,0.658975943,0.000178007,0.000162105,0.000173356,0.00056741,0.021917056,0.273409764,0.000578376,0.000165109,0.007628539,0.000192028,0.000200644,0.000198112,0.001458605,0.173659121,0.000572779,0.000346238,0.102097421,0.000367143,0.024710725,0.123070269,0.109529394,0.00108092,0.000260097,0.037799317,0.000353722,0.000103121,0.020714072,6.00E-05,0.024957922,0.252233903,0.000191957,5.71E-05,0.000125749,0.164011243,7.18E-05,0.000117673,0.000297953,0.000706265,0.000598608,0.000476239,0.000192469,0.000214025,0.00046844,0.000136353,0.000143444,0.000608911,0.001463914,0.000828092,0.000425585,0.000970592,0.000261091,0.004535788,0.001563083,0.000941748,0.008938614,0.009090125,0.001666917,0.000656751,0.002360412,0.005201057,0.001189482,0.001057026,0.013171036,0.001687634,0.001123956,0.000431265,0.000710054,0.00065125,0.000527196,0.000659521,0.000382162,0.000458834,0.001153461,0.000265439,0.000235439,0.000179377,0.000518272,0.000461535,0.000871246,0.000252321,0.00049501,0.03590079
OG07,S075,0.823351262,0.152495863,0.572725929,1.399514125,0.121549768,0.731183026,0.187966645,3.13070146,0.292783981,0.081532414,8.914184841,0.236688204,0.000511244,0.920009648,1.563956201,1.510863823,3.441673467,0.423034912,2.948095097,1.877629262,1.105352493,0.000270308,0.054044934,0.254357285,0.51679985,0.220522489,3.264145768,0.923633846,0.000501675,0.000851655,0.001659586,0.002476932,0.000615553,0.00069666,1.100612184,0.255846472,0.737432462,0.128687382,7.398106165,0.599873269,0.202678048,0.612960185,0.033135911,1.139443745,0.117666454,28.78035205,0.01220882,0.000789555,0.535624942,0.000816396,0.000308645,0.199181253,0.29324006,6.702231106,0.078687243,1.924332065,1.645653212,0.042599445,0.010290895,0.00027457,0.000883941,0.0010288,0.000771074,0.026245705,0.000377161,0.0008792,0.38504022,0.368816081,2.935628339,0.522932191,1.502434295,2.03732961,0.005331073,0.093681075,8.604553072,1.429241536,1.903199389,0.051517599,0.060432937,15.39253651,0.163533241,0.004101837,2.641521542,0.307876897,0.096549637,0.001526328,0.444267458,0.000670047,0.101471171,0.088979693,4.590758164,0.000505766,0.002053899,0.029745548,0.000238926,0.118985548,1.590650328,0.000336779,0.000205843,0.012106108,0.024875195,0.001003371,0.001084004,0.096431603,0.978145965,0.077701568,0.049570308,0.659383915,0.02725036,0.145231292,0.959287504,0.839698877,0.088975917,0.061258863,0.19530387,0.000279734,0.001663436,0.158206229,0.004300524,0.167808929,1.898789534,0.000616364,0.011674616,0.013077422,0.929564601,0.027449476,0.006978354,0.000340558,0.092805809,0.000662558,0.000941668,0.000294196,0.000638306,0.055489329,0.00020988,0.000485522,0.000707337,0.000915865,0.000953871,0.006074577,0.050489993,0.000590933,0.017912542,0.022623901,0.01603198,0.071455525,0.047795743,0.000584154,0.000418961,0.034549046,0.002694676,0.001014445,0.000507808,0.077967948,0.001135132,0.00071448,0.002464231,0.000668956,0.000417446,0.000900656,0.000979795,0.000395469,0.000813568,0.00108034,0.000502114,0.004765693,0.007654763,0.000482523,0.000457814,0.000924873,0.000549941,0.000317205,0.036094582
OG08,S084,0.29549099,0.088679975,0.322281246,0.655514974,0.106472782,0.531725798,0.126887394,2.277345008,0.163547552,0.029817818,9.279647042,0.236746807,0.001296711,0.898021661,1.34006458,1.216238269,2.724408274,0.239711491,3.280377252,2.228478462,1.372655408,0.003702217,0.051858307,0.296774895,0.577964625,0.201698425,3.660720228,0.829517759,0.000733395,0.002302236,0.002708601,0.00626472,0.003249615,0.001059332,1.711552572,0.272157598,1.075566903,0.184378752,12.6008707,0.617697617,0.227403655,0.812288745,6.812438514,1.180333857,0.138920387,45.07207313,0.010251913,0.002583621,1.013805173,0.013019057,0.000380547,0.238830709,0.493351045,12.94902046,0.15059554,3.349476903,2.897705671,0.051511937,0.015060216,0.010423344,0.001050728,0.062552069,0.000642395,0.023546084,0.000940577,0.000902982,0.957599273,0.700121129,7.254655403,1.299658568,3.349111317,5.052008795,0.01187666,0.184106851,19.97736828,3.287446827,4.496955869,0.131934481,0.126445926,35.46583812,0.298056791,0.000576671,5.921380346,0.625296694,0.204899004,0.002514373,0.816448165,0.001086203,0.233861065,0.199303119,11.16630496,0.001379696,0.003084855,0.077456407,0.004893471,0.270593973,3.339737313,0.001318292,0.000320646,0.060873117,0.053603669,0.001132247,0.00066291,0.168020999,2.023939868,0.162144027,0.125776119,1.570501279,0.044369184,0.435799209,2.43908235,2.197455052,0.198434094,0.1503178,0.434480554,0.000659165,0.008623379,0.427981751,0.010541424,0.390219729,4.888780215,0.000272325,0.022202086,0.029639912,2.056179119,0.069926362,0.008163577,0.002340595,0.197474034,0.000420336,0.000369824,0.000577702,0.000501368,0.104938108,0.00074184,0.000444921,0.000777825,0.002316845,0.025272849,0.000893909,0.08660545,0.001652225,0.050132266,0.039058252,0.046532388,0.168069133,0.067575971,0.001283284,0.000301217,0.088219377,0.000701945,0.001701808,0.001064857,0.151041334,0.000755663,0.001141519,0.001356697,0.001042065,0.000750318,0.001276829,0.001667765,0.00083719,0.000351408,0.001752892,0.000663104,0.002351875,0.001347497,0.001441788,0.000984802,0.003102734,0.00172193,0.000827672,0.037456931
OG09,S086,0.396085452,0.094366221,0.362437222,0.675105381,0.105103648,0.539155154,0.133338411,2.500019167,0.169915826,0.038910144,10.07480099,0.263149513,0.002529345,1.21559879,1.470712239,1.267651671,2.749631302,0.233271938,3.993599813,2.661857972,1.605073469,0.102667011,0.046114803,0.358730852,0.695608059,0.202858665,4.318256949,0.912323318,0.017179812,0.108089146,0.002530762,0.892712928,0.005404827,0.004075494,2.042905483,0.42173369,1.335528417,0.111547465,14.48389972,0.639988666,0.259017033,0.940773552,8.089744008,1.238215586,0.163777123,49.51198382,0.00604003,0.003414602,1.432079418,0.013893128,0.000632013,0.300970982,0.728411756,16.38827064,0.185548434,4.030021868,3.867341931,0.065635927,0.01318891,0.019908446,0.002271429,0.108734012,0.000552372,0.05325644,0.001265281,0.000568374,1.129719043,0.777104643,8.149351649,1.563829633,4.616624725,6.323213825,0.008193353,0.227968537,24.94296958,3.752660431,5.29281055,0.1357008,0.139031252,40.27359544,0.316433651,0.009793597,7.478212974,0.7296097,0.205562579,0.002427924,1.156665332,0.000584959,0.277757661,0.240115193,14.29713384,0.000498725,0.001843627,0.086038099,0.008524924,0.347508638,4.535905702,0.00073662,8.66E-05,0.059942577,0.064061417,0.000474334,0.000626818,0.205835227,2.367963926,0.183015444,0.14764048,1.80772071,0.066986165,0.491890283,2.734894779,2.403234261,0.24123536,0.183801376,0.505021849,0.000441559,0.001192516,0.484539139,0.010887269,0.440171242,5.645251197,0.00403125,0.026279802,0.029873464,2.419489039,0.086613199,0.008361624,0.004259197,0.235829041,0.000443503,0.001143928,0.000244596,0.00051024,0.115986698,0.000342974,0.003641461,0.000927576,0.024244159,0.029347829,0.000779511,0.098970134,0.001132043,0.061591823,0.051313741,0.037475161,0.189272418,0.074277661,0.001424253,0.000612893,0.09334687,0.005264174,0.01007013,0.000265309,0.173962492,0.000197687,0.000746575,0.000695926,0.000489304,0.000363498,0.000930257,0.00066436,0.000488053,0.001288973,0.000588273,0.000442178,0.006538665,0.013715824,0.000653262,0.00058101,0.000717949,0.000640353,0.000615591,0.041181651
